surface	status	category	identifier	detail	source	line
transport_action	planned	action	CreateDataStreamAction.INSTANCE	CreateDataStreamAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	789
transport_action	planned	action	DeleteDataStreamAction.INSTANCE	DeleteDataStreamAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	790
transport_action	planned	action	GetDataStreamAction.INSTANCE	GetDataStreamAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	791
transport_action	planned	action	ResolveIndexAction.INSTANCE	ResolveIndexAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	792
transport_action	planned	action	DataStreamsStatsAction.INSTANCE	DataStreamsStatsAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	793
transport_action	planned	action	CreateViewAction.INSTANCE	CreateViewAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	796
transport_action	planned	action	DeleteViewAction.INSTANCE	DeleteViewAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	797
transport_action	planned	action	GetViewAction.INSTANCE	GetViewAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	798
transport_action	planned	action	UpdateViewAction.INSTANCE	UpdateViewAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	799
transport_action	planned	action	ListViewNamesAction.INSTANCE	ListViewNamesAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	800
transport_action	planned	action	SearchViewAction.INSTANCE	SearchViewAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	801
transport_action	planned	action	StartPersistentTaskAction.INSTANCE	StartPersistentTaskAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	804
transport_action	planned	action	UpdatePersistentTaskStatusAction.INSTANCE	UpdatePersistentTaskStatusAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	805
transport_action	planned	action	CompletionPersistentTaskAction.INSTANCE	CompletionPersistentTaskAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	806
transport_action	planned	action	RemovePersistentTaskAction.INSTANCE	RemovePersistentTaskAction.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	807
transport_action	planned	action	RetentionLeaseActions.Add.INSTANCE	RetentionLeaseActions.Add.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	810
transport_action	planned	action	RetentionLeaseActions.Renew.INSTANCE	RetentionLeaseActions.Renew.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	811
transport_action	planned	action	RetentionLeaseActions.Remove.INSTANCE	RetentionLeaseActions.Remove.TransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	812
transport_action	planned	action	ListDanglingIndicesAction.INSTANCE	TransportListDanglingIndicesAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	815
transport_action	planned	action	ImportDanglingIndexAction.INSTANCE	TransportImportDanglingIndexAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	816
transport_action	planned	action	DeleteDanglingIndexAction.INSTANCE	TransportDeleteDanglingIndexAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	817
transport_action	planned	action	FindDanglingIndexAction.INSTANCE	TransportFindDanglingIndexAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	818
transport_action	planned	action	CreatePitAction.INSTANCE	TransportCreatePitAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	821
transport_action	planned	action	DeletePitAction.INSTANCE	TransportDeletePitAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	822
transport_action	planned	action	PitSegmentsAction.INSTANCE	TransportPitSegmentsAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	823
transport_action	planned	action	GetAllPitsAction.INSTANCE	TransportGetAllPitsAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	824
transport_action	planned	action	RestoreRemoteStoreAction.INSTANCE	TransportRestoreRemoteStoreAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	827
transport_action	planned	action	ExtensionProxyAction.INSTANCE	ExtensionProxyTransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	831
transport_action	planned	action	DecommissionAction.INSTANCE	TransportDecommissionAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	835
transport_action	planned	action	GetDecommissionStateAction.INSTANCE	TransportGetDecommissionStateAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	836
transport_action	planned	action	DeleteDecommissionStateAction.INSTANCE	TransportDeleteDecommissionStateAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	837
transport_action	planned	action	PutSearchPipelineAction.INSTANCE	PutSearchPipelineTransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	840
transport_action	planned	action	GetSearchPipelineAction.INSTANCE	GetSearchPipelineTransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	841
transport_action	planned	action	DeleteSearchPipelineAction.INSTANCE	DeleteSearchPipelineTransportAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	842
transport_action	planned	action	PauseIngestionAction.INSTANCE	TransportPauseIngestionAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	845
transport_action	planned	action	ResumeIngestionAction.INSTANCE	TransportResumeIngestionAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	846
transport_action	planned	action	GetIngestionStateAction.INSTANCE	TransportGetIngestionStateAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	847
transport_action	planned	action	UpdateIngestionStateAction.INSTANCE	TransportUpdateIngestionStateAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	848
transport_action	planned	action	ListTieringStatusAction.INSTANCE	TransportListTieringStatusAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	852
transport_action	planned	action	GetTieringStatusAction.INSTANCE	TransportGetTieringStatusAction.class	/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/action/ActionModule.java	853
transport_action	planned	action	KNNStatsAction.INSTANCE	KNNStatsTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	348
transport_action	planned	action	KNNWarmupAction.INSTANCE	KNNWarmupTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	349
transport_action	planned	action	UpdateModelMetadataAction.INSTANCE	UpdateModelMetadataTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	350
transport_action	planned	action	TrainingJobRouteDecisionInfoAction.INSTANCE	TrainingJobRouteDecisionInfoTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	351
transport_action	planned	action	GetModelAction.INSTANCE	GetModelTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	352
transport_action	planned	action	DeleteModelAction.INSTANCE	DeleteModelTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	353
transport_action	planned	action	TrainingJobRouterAction.INSTANCE	TrainingJobRouterTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	354
transport_action	planned	action	TrainingModelAction.INSTANCE	TrainingModelTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	355
transport_action	planned	action	RemoveModelFromCacheAction.INSTANCE	RemoveModelFromCacheTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	356
transport_action	planned	action	SearchModelAction.INSTANCE	SearchModelTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	357
transport_action	planned	action	UpdateModelGraveyardAction.INSTANCE	UpdateModelGraveyardTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	358
transport_action	planned	action	ClearCacheAction.INSTANCE	ClearCacheTransportAction.class	/home/ubuntu/k-NN/src/main/java/org/opensearch/knn/plugin/KNNPlugin.java	359
search_registration	planned	aggregation	new AggregationSpec(AvgAggregationBuilder.NAME, AvgAggregationBuilder::new, AvgAggregationBuilder.PARSER).addResultReader( InternalAvg::new ).setAggregatorRegistrar(AvgAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	406
search_registration	planned	aggregation	new AggregationSpec( WeightedAvgAggregationBuilder.NAME, WeightedAvgAggregationBuilder::new, WeightedAvgAggregationBuilder.PARSER ).addResultReader(InternalWeightedAvg::new).setAggregatorRegistrar(WeightedAvgAggregationBuilder::registerUsage), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	412
search_registration	planned	aggregation	new AggregationSpec(SumAggregationBuilder.NAME, SumAggregationBuilder::new, SumAggregationBuilder.PARSER).addResultReader( InternalSum::new ).setAggregatorRegistrar(SumAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	420
search_registration	planned	aggregation	new AggregationSpec(MinAggregationBuilder.NAME, MinAggregationBuilder::new, MinAggregationBuilder.PARSER).addResultReader( InternalMin::new ).setAggregatorRegistrar(MinAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	426
search_registration	planned	aggregation	new AggregationSpec(MaxAggregationBuilder.NAME, MaxAggregationBuilder::new, MaxAggregationBuilder.PARSER).addResultReader( InternalMax::new ).setAggregatorRegistrar(MaxAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	432
search_registration	planned	aggregation	new AggregationSpec(StatsAggregationBuilder.NAME, StatsAggregationBuilder::new, StatsAggregationBuilder.PARSER).addResultReader( InternalStats::new ).setAggregatorRegistrar(StatsAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	438
search_registration	planned	aggregation	new AggregationSpec( ExtendedStatsAggregationBuilder.NAME, ExtendedStatsAggregationBuilder::new, ExtendedStatsAggregationBuilder.PARSER ).addResultReader(InternalExtendedStats::new).setAggregatorRegistrar(ExtendedStatsAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	444
search_registration	planned	aggregation	new AggregationSpec(ValueCountAggregationBuilder.NAME, ValueCountAggregationBuilder::new, ValueCountAggregationBuilder.PARSER) .addResultReader(InternalValueCount::new) .setAggregatorRegistrar(ValueCountAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	452
search_registration	planned	aggregation	new AggregationSpec( PercentilesAggregationBuilder.NAME, PercentilesAggregationBuilder::new, PercentilesAggregationBuilder::parse ).addResultReader(InternalTDigestPercentiles.NAME, InternalTDigestPercentiles::new) .addResultReader(InternalHDRPercentiles.NAME, InternalHDRPercentiles::new) .setAggregatorRegistrar(PercentilesAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	458
search_registration	planned	aggregation	new AggregationSpec( PercentileRanksAggregationBuilder.NAME, PercentileRanksAggregationBuilder::new, PercentileRanksAggregationBuilder::parse ).addResultReader(InternalTDigestPercentileRanks.NAME, InternalTDigestPercentileRanks::new) .addResultReader(InternalHDRPercentileRanks.NAME, InternalHDRPercentileRanks::new) .setAggregatorRegistrar(PercentileRanksAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	468
search_registration	planned	aggregation	new AggregationSpec( MedianAbsoluteDeviationAggregationBuilder.NAME, MedianAbsoluteDeviationAggregationBuilder::new, MedianAbsoluteDeviationAggregationBuilder.PARSER ).addResultReader(InternalMedianAbsoluteDeviation::new) .setAggregatorRegistrar(MedianAbsoluteDeviationAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	478
search_registration	planned	aggregation	new AggregationSpec( CardinalityAggregationBuilder.NAME, CardinalityAggregationBuilder::new, CardinalityAggregationBuilder.PARSER ).addResultReader(InternalCardinality::new).setAggregatorRegistrar(CardinalityAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	487
search_registration	planned	aggregation	new AggregationSpec(GlobalAggregationBuilder.NAME, GlobalAggregationBuilder::new, GlobalAggregationBuilder::parse) .addResultReader(InternalGlobal::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	495
search_registration	planned	aggregation	new AggregationSpec(MissingAggregationBuilder.NAME, MissingAggregationBuilder::new, MissingAggregationBuilder.PARSER) .addResultReader(InternalMissing::new) .setAggregatorRegistrar(MissingAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	500
search_registration	planned	aggregation	new AggregationSpec(FilterAggregationBuilder.NAME, FilterAggregationBuilder::new, FilterAggregationBuilder::parse) .addResultReader(InternalFilter::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	506
search_registration	planned	aggregation	new AggregationSpec(FiltersAggregationBuilder.NAME, FiltersAggregationBuilder::new, FiltersAggregationBuilder::parse) .addResultReader(InternalFilters::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	511
search_registration	planned	aggregation	new AggregationSpec( AdjacencyMatrixAggregationBuilder.NAME, AdjacencyMatrixAggregationBuilder::new, AdjacencyMatrixAggregationBuilder::parse ).addResultReader(InternalAdjacencyMatrix::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	516
search_registration	planned	aggregation	new AggregationSpec(SamplerAggregationBuilder.NAME, SamplerAggregationBuilder::new, SamplerAggregationBuilder::parse) .addResultReader(InternalSampler.NAME, InternalSampler::new) .addResultReader(UnmappedSampler.NAME, UnmappedSampler::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	524
search_registration	planned	aggregation	new AggregationSpec( DiversifiedAggregationBuilder.NAME, DiversifiedAggregationBuilder::new, DiversifiedAggregationBuilder.PARSER ).setAggregatorRegistrar(DiversifiedAggregationBuilder::registerAggregators) /* Reuses result readers from SamplerAggregator*/, builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	530
search_registration	planned	aggregation	new AggregationSpec(TermsAggregationBuilder.NAME, TermsAggregationBuilder::new, TermsAggregationBuilder.PARSER).addResultReader( StringTerms.NAME, StringTerms::new ) .addResultReader(UnmappedTerms.NAME, UnmappedTerms::new) .addResultReader(LongTerms.NAME, LongTerms::new) .addResultReader(DoubleTerms.NAME, DoubleTerms::new) .addResultReader(UnsignedLongTerms.NAME, UnsignedLongTerms::new) .setAggregatorRegistrar(TermsAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	539
search_registration	planned	aggregation	new AggregationSpec(RareTermsAggregationBuilder.NAME, RareTermsAggregationBuilder::new, RareTermsAggregationBuilder.PARSER) .addResultReader(StringRareTerms.NAME, StringRareTerms::new) .addResultReader(UnmappedRareTerms.NAME, UnmappedRareTerms::new) .addResultReader(LongRareTerms.NAME, LongRareTerms::new) .setAggregatorRegistrar(RareTermsAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	551
search_registration	planned	aggregation	new AggregationSpec( SignificantTermsAggregationBuilder.NAME, SignificantTermsAggregationBuilder::new, SignificantTermsAggregationBuilder::parse ).addResultReader(SignificantStringTerms.NAME, SignificantStringTerms::new) .addResultReader(SignificantLongTerms.NAME, SignificantLongTerms::new) .addResultReader(UnmappedSignificantTerms.NAME, UnmappedSignificantTerms::new) .setAggregatorRegistrar(SignificantTermsAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	559
search_registration	planned	aggregation	new AggregationSpec( SignificantTextAggregationBuilder.NAME, SignificantTextAggregationBuilder::new, SignificantTextAggregationBuilder::parse ), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	570
search_registration	planned	aggregation	new AggregationSpec(RangeAggregationBuilder.NAME, RangeAggregationBuilder::new, RangeAggregationBuilder.PARSER).addResultReader( InternalRange::new ).setAggregatorRegistrar(RangeAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	578
search_registration	planned	aggregation	new AggregationSpec(DateRangeAggregationBuilder.NAME, DateRangeAggregationBuilder::new, DateRangeAggregationBuilder.PARSER) .addResultReader(InternalDateRange::new) .setAggregatorRegistrar(DateRangeAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	584
search_registration	planned	aggregation	new AggregationSpec(IpRangeAggregationBuilder.NAME, IpRangeAggregationBuilder::new, IpRangeAggregationBuilder.PARSER) .addResultReader(InternalBinaryRange::new) .setAggregatorRegistrar(IpRangeAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	590
search_registration	planned	aggregation	new AggregationSpec(HistogramAggregationBuilder.NAME, HistogramAggregationBuilder::new, HistogramAggregationBuilder.PARSER) .addResultReader(InternalHistogram::new) .setAggregatorRegistrar(HistogramAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	596
search_registration	planned	aggregation	new AggregationSpec( DateHistogramAggregationBuilder.NAME, DateHistogramAggregationBuilder::new, DateHistogramAggregationBuilder.PARSER ).addResultReader(InternalDateHistogram::new).setAggregatorRegistrar(DateHistogramAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	602
search_registration	planned	aggregation	new AggregationSpec( AutoDateHistogramAggregationBuilder.NAME, AutoDateHistogramAggregationBuilder::new, AutoDateHistogramAggregationBuilder.PARSER ).addResultReader(InternalAutoDateHistogram::new) .setAggregatorRegistrar(AutoDateHistogramAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	610
search_registration	planned	aggregation	new AggregationSpec( VariableWidthHistogramAggregationBuilder.NAME, VariableWidthHistogramAggregationBuilder::new, VariableWidthHistogramAggregationBuilder.PARSER ).addResultReader(InternalVariableWidthHistogram::new) .setAggregatorRegistrar(VariableWidthHistogramAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	619
search_registration	planned	aggregation	new AggregationSpec( GeoDistanceAggregationBuilder.NAME, GeoDistanceAggregationBuilder::new, GeoDistanceAggregationBuilder::parse ).addResultReader(InternalGeoDistance::new).setAggregatorRegistrar(GeoDistanceAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	628
search_registration	planned	aggregation	new AggregationSpec(NestedAggregationBuilder.NAME, NestedAggregationBuilder::new, NestedAggregationBuilder::parse) .addResultReader(InternalNested::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	636
search_registration	planned	aggregation	new AggregationSpec( ReverseNestedAggregationBuilder.NAME, ReverseNestedAggregationBuilder::new, ReverseNestedAggregationBuilder::parse ).addResultReader(InternalReverseNested::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	641
search_registration	planned	aggregation	new AggregationSpec(TopHitsAggregationBuilder.NAME, TopHitsAggregationBuilder::new, TopHitsAggregationBuilder::parse) .addResultReader(InternalTopHits::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	649
search_registration	planned	aggregation	new AggregationSpec( GeoCentroidAggregationBuilder.NAME, GeoCentroidAggregationBuilder::new, GeoCentroidAggregationBuilder.PARSER ).addResultReader(InternalGeoCentroid::new).setAggregatorRegistrar(GeoCentroidAggregationBuilder::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	654
search_registration	planned	aggregation	new AggregationSpec( ScriptedMetricAggregationBuilder.NAME, ScriptedMetricAggregationBuilder::new, ScriptedMetricAggregationBuilder.PARSER ).addResultReader(InternalScriptedMetric::new), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	662
search_registration	planned	aggregation	new AggregationSpec(CompositeAggregationBuilder.NAME, CompositeAggregationBuilder::new, CompositeAggregationBuilder.PARSER) .addResultReader(InternalComposite::new) .setAggregatorRegistrar(reg -> CompositeAggregationBuilder.registerAggregators(reg, plugins)), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	670
search_registration	planned	aggregation	new AggregationSpec(MultiTermsAggregationBuilder.NAME, MultiTermsAggregationBuilder::new, MultiTermsAggregationBuilder.PARSER) .addResultReader(InternalMultiTerms::new) .setAggregatorRegistrar(MultiTermsAggregationFactory::registerAggregators), builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	676
search_registration	planned	aggregation	agg, builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	682
search_registration	planned	aggregation	AggregationSpec spec, ValuesSourceRegistry.Builder builder		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	694
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( DerivativePipelineAggregationBuilder.NAME, DerivativePipelineAggregationBuilder::new, DerivativePipelineAggregationBuilder::parse ).addResultReader(InternalDerivative::new)		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	718
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( MaxBucketPipelineAggregationBuilder.NAME, MaxBucketPipelineAggregationBuilder::new, MaxBucketPipelineAggregationBuilder.PARSER ) // This bucket is used by many pipeline aggreations. .addResultReader(InternalBucketMetricValue.NAME, InternalBucketMetricValue::new)		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	725
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( MinBucketPipelineAggregationBuilder.NAME, MinBucketPipelineAggregationBuilder::new, MinBucketPipelineAggregationBuilder.PARSER ) /* Uses InternalBucketMetricValue */		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	734
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( AvgBucketPipelineAggregationBuilder.NAME, AvgBucketPipelineAggregationBuilder::new, AvgBucketPipelineAggregationBuilder.PARSER ) // This bucket is used by many pipeline aggreations. .addResultReader(InternalSimpleValue.NAME, InternalSimpleValue::new)		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	742
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( SumBucketPipelineAggregationBuilder.NAME, SumBucketPipelineAggregationBuilder::new, SumBucketPipelineAggregationBuilder.PARSER ) /* Uses InternalSimpleValue */		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	751
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( StatsBucketPipelineAggregationBuilder.NAME, StatsBucketPipelineAggregationBuilder::new, StatsBucketPipelineAggregationBuilder.PARSER ).addResultReader(InternalStatsBucket::new)		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	759
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( ExtendedStatsBucketPipelineAggregationBuilder.NAME, ExtendedStatsBucketPipelineAggregationBuilder::new, new ExtendedStatsBucketParser() ).addResultReader(InternalExtendedStatsBucket::new)		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	766
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( PercentilesBucketPipelineAggregationBuilder.NAME, PercentilesBucketPipelineAggregationBuilder::new, PercentilesBucketPipelineAggregationBuilder.PARSER ).addResultReader(InternalPercentilesBucket::new)		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	773
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( MovAvgPipelineAggregationBuilder.NAME, MovAvgPipelineAggregationBuilder::new, (XContentParser parser, String name) -> MovAvgPipelineAggregationBuilder.parse( movingAverageModelParserRegistry, name, parser ) )/* Uses InternalHistogram for buckets */		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	780
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( CumulativeSumPipelineAggregationBuilder.NAME, CumulativeSumPipelineAggregationBuilder::new, CumulativeSumPipelineAggregationBuilder.PARSER )		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	791
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( BucketScriptPipelineAggregationBuilder.NAME, BucketScriptPipelineAggregationBuilder::new, BucketScriptPipelineAggregationBuilder.PARSER )		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	798
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( BucketSelectorPipelineAggregationBuilder.NAME, BucketSelectorPipelineAggregationBuilder::new, BucketSelectorPipelineAggregationBuilder::parse )		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	805
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( BucketSortPipelineAggregationBuilder.NAME, BucketSortPipelineAggregationBuilder::new, BucketSortPipelineAggregationBuilder::parse )		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	812
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( SerialDiffPipelineAggregationBuilder.NAME, SerialDiffPipelineAggregationBuilder::new, SerialDiffPipelineAggregationBuilder::parse )		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	819
search_registration	planned	pipeline_aggregation	new PipelineAggregationSpec( MovFnPipelineAggregationBuilder.NAME, MovFnPipelineAggregationBuilder::new, MovFnPipelineAggregationBuilder.PARSER )		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	826
search_registration	planned	pipeline_aggregation	PipelineAggregationSpec spec		/home/ubuntu/OpenSearch/server/src/main/java/org/opensearch/search/SearchModule.java	837
